Fecha,Municipio,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Cantidad
03/22/2016 12:00:00 AM,OCAÑA,BARRIO EL RETIRO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,18,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
03/22/2016 12:00:00 AM,PAMPLONA,BARRIO JUAN XXIII,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,20,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,1
03/22/2016 12:00:00 AM,VILLA DEL ROSARIO,BARRIO SAN JOSE,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,33,FEMENINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,1
03/23/2016 12:00:00 AM,CÚCUTA (CT),BARRIO ANIVERSARIO l,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,63,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,1
03/23/2016 12:00:00 AM,TIBÚ,BARRIO LIBERTADORES,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,30,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
03/24/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
03/24/2016 12:00:00 AM,CÚCUTA (CT),BARRIO BELLAVISTA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,33,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
03/24/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,31,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
03/24/2016 12:00:00 AM,OCAÑA,BARRIO VILLA PARAISO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,33,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,1
03/25/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CALLEJON,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,38,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
03/25/2016 12:00:00 AM,CÚCUTA (CT),BARRIO EL RODE,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,43,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,1
03/25/2016 12:00:00 AM,CÚCUTA (CT),BARRIO OSPINA PEREZ,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,18,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,1
03/25/2016 12:00:00 AM,PAMPLONA,BARRIO GALAN,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,27,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,1
03/26/2016 12:00:00 AM,CÚCUTA (CT),BARRIO POLICARPA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,39,FEMENINO,VIUDO,COLOMBIA,EMPLEADO PARTICULAR,1
03/26/2016 12:00:00 AM,CÚCUTA (CT),BARRIO SAN (MART),URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,40,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
03/26/2016 12:00:00 AM,OCAÑA,BARRIO CARACOLI,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,46,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,1
03/26/2016 12:00:00 AM,PAMPLONA,BARRIO SAN LUIS,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,50,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,1
03/26/2016 12:00:00 AM,TIBÚ,VEREDA EL SILENCIO,RURAL,CASAS DE HABITACION,SIN EMPLEO DE ARMAS,A PIE,A PIE,18,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
03/27/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
03/27/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
03/27/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
03/27/2016 12:00:00 AM,LOS PATIOS,BARRIO PATIO BONITO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,CONTUNDENTES,A PIE,A PIE,41,FEMENINO,CASADO,COLOMBIA,INDEPENDIENTE,1
03/27/2016 12:00:00 AM,OCAÑA,BARRIO JOSE ANTONIO GALAN,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,33,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
03/27/2016 12:00:00 AM,OCAÑA,BARRIO LA PRIMAVERA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,30,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
03/27/2016 12:00:00 AM,OCAÑA,BARRIO CRISTO REY,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,38,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
03/27/2016 12:00:00 AM,PAMPLONA,VEREDA FONTIBÓN,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,21,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
03/28/2016 12:00:00 AM,ABREGO,BARRIO SAN CARLOS,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,40,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
03/28/2016 12:00:00 AM,CÚCUTA (CT),BARRIO LA LIBERTAD,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,52,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,1
03/28/2016 12:00:00 AM,EL ZULIA,BARRIO PUEBLO NUEVO,RURAL,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,19,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,1
03/28/2016 12:00:00 AM,LOS PATIOS,BARRIO VALLES DEL MIRADOR,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,31,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
03/28/2016 12:00:00 AM,OCAÑA,BARRIO JOSE ANTONIO GALAN,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,27,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
03/29/2016 12:00:00 AM,CÚCUTA (CT),BARRIO VALLE ESTHER,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,29,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
03/29/2016 12:00:00 AM,EL ZULIA,BARRIO EL CENTRO,RURAL,VIAS PUBLICAS,CORTANTES,A PIE,A PIE,46,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
03/29/2016 12:00:00 AM,LOS PATIOS,BARRIO BRISAS DEL LLANO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
03/29/2016 12:00:00 AM,OCAÑA,BARRIO EL BAMBO,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,20,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
03/30/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
03/30/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,1
03/30/2016 12:00:00 AM,CÚCUTA (CT),BARRIO EL ROSA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,47,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
03/31/2016 12:00:00 AM,CONVENCIÓN,BARRIO EL CENTRO (CONVENCION),URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,47,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,1
03/31/2016 12:00:00 AM,CÚCUTA (CT),BARRIO BELLAVISTA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,46,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
03/31/2016 12:00:00 AM,CÚCUTA (CT),BARRIO RUDESINDO SOTO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,1
03/31/2016 12:00:00 AM,SALAZAR,CORREGIMIENTO LA LAGUNA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,37,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
04/01/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,59,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
04/01/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,ESCOPOLAMINA,A PIE,A PIE,-,FEMENINO,CASADO,-,EMPLEADO PARTICULAR,1
04/01/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
04/01/2016 12:00:00 AM,CÚCUTA (CT),BARRIO AEROPUERTO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,18,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
04/01/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,54,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
04/01/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,37,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
04/01/2016 12:00:00 AM,EL ZULIA,VEREDA EL MESTIZO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,84,FEMENINO,VIUDO,-,EMPLEADO PARTICULAR,1
04/01/2016 12:00:00 AM,LOS PATIOS,BARRIO ONCE DE NOVIEMBRE,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,11,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,1
04/02/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,18,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
04/02/2016 12:00:00 AM,CÚCUTA (CT),BARRIO LOS COMUNEROS,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,27,FEMENINO,CASADO,COLOMBIA,ESTUDIANTE,1
04/02/2016 12:00:00 AM,TIBÚ,BARRIO CAMILO TORRES,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,30,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
04/03/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
04/03/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,1
04/03/2016 12:00:00 AM,OCAÑA,SECTOR LOS ARALES,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,23,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
04/04/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,18,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
04/04/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,39,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
04/04/2016 12:00:00 AM,LOS PATIOS,BARRIO BRISAS DEL LLANO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
04/04/2016 12:00:00 AM,OCAÑA,BARRIO SAN FERMIN,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,33,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
04/04/2016 12:00:00 AM,OCAÑA,BARRIO LIBARDO ALONSO.,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,26,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
04/04/2016 12:00:00 AM,RAGONVALIA,BARRIO LA HUMILDAD,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,32,MASCULINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,1
04/05/2016 12:00:00 AM,CÚCUTA (CT),URBANIZACION TORCOROMA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,1
04/05/2016 12:00:00 AM,OCAÑA,BARRIO CAÑAVERAL,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,26,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,1
04/05/2016 12:00:00 AM,OCAÑA,URBANIZACION VILLA DE LOS CAROS,URBANA,VIAS PUBLICAS,CORTANTES,A PIE,A PIE,43,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,1
04/05/2016 12:00:00 AM,OCAÑA,BARRIO EL BAMBO,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,36,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,1
04/05/2016 12:00:00 AM,VILLA DEL ROSARIO,BARRIO PRIMERO DE MAYO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,34,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
04/06/2016 12:00:00 AM,ARBOLEDAS,VEREDA CANEI,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,40,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
04/06/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
04/06/2016 12:00:00 AM,CÚCUTA (CT),BARRIO SAN JOSE,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,27,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,1
04/06/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,30,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
04/06/2016 12:00:00 AM,SARDINATA,BARRIO EL LLANO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,27,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
04/06/2016 12:00:00 AM,TEORAMA,CORREGIMIENTO SAN PABLO,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,22,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
04/06/2016 12:00:00 AM,VILLA DEL ROSARIO,BARRIO PRIMERO DE MAYO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
04/07/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
04/07/2016 12:00:00 AM,CÚCUTA (CT),BARRIO LA UNION,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,29,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,1
04/07/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CHAPINERO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,45,FEMENINO,DIVORCIADO,COLOMBIA,INDEPENDIENTE,1
04/07/2016 12:00:00 AM,OCAÑA,BARRIO MARABEL,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,17,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
04/08/2016 12:00:00 AM,EL TARRA,BARRIO PUEBLO NUEVO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,49,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
04/08/2016 12:00:00 AM,OCAÑA,VEREDA HATILLO,RURAL,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,24,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
04/09/2016 12:00:00 AM,ABREGO,BARRIO LA INMACULADA,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,54,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,1
04/09/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,41,FEMENINO,DIVORCIADO,-,EMPLEADO PARTICULAR,1
04/09/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CUBEROS NIÑO,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,1
04/10/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,24,FEMENINO,UNION LIBRE,-,EMPLEADO PARTICULAR,1
04/10/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,CASADO,-,EMPLEADO PARTICULAR,1
04/10/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,20,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
04/10/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,4,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
04/10/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,28,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
04/10/2016 12:00:00 AM,LOS PATIOS,BARRIO BRISAS DEL LLANO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,11,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,2
04/11/2016 12:00:00 AM,ARBOLEDAS,VEREDA JUAN BUENO,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,28,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
04/11/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,28,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
04/11/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
04/11/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
04/11/2016 12:00:00 AM,CÚCUTA (CT),BARRIO MOLINOS DEL NORTE,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,42,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
04/11/2016 12:00:00 AM,EL CARMEN,BARRIO JUAN XIII,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,29,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
04/11/2016 12:00:00 AM,OCAÑA,BARRIO EL BOSQUE,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,58,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,1
04/12/2016 12:00:00 AM,CÚCUTA (CT),BARRIO ALFONSO LOPEZ,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,4,MASCULINO,SOLTERO,CUBA,ESTUDIANTE,1
04/12/2016 12:00:00 AM,CÚCUTA (CT),BARRIO SAN LUIS,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,52,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,1
04/12/2016 12:00:00 AM,OCAÑA,BARRIO LA PIÑUELA-SAN ANTINIO,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,40,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,1
04/12/2016 12:00:00 AM,OCAÑA,URBANIZACION TRANSPARENCIA I,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,18,FEMENINO,UNION LIBRE,COLOMBIA,ESTUDIANTE,1
04/13/2016 12:00:00 AM,ABREGO,BARRIO EL AMPARO,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,40,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
04/13/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,13,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
04/13/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,54,FEMENINO,CASADO,COLOMBIA,EMPLEADO PARTICULAR,1
04/13/2016 12:00:00 AM,CÚCUTA (CT),BARRIO VILLA NUE,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,55,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,1
04/13/2016 12:00:00 AM,CÚCUTA (CT),BARRIO TRIGAL DEL NORTE,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,26,FEMENINO,SOLTERO,COLOMBIA,NO REPORTA,1
04/13/2016 12:00:00 AM,CÚCUTA (CT),BARRIO TRIGAL DEL NORTE,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,42,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,1
04/14/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,50,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
04/14/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,40,FEMENINO,DIVORCIADO,COLOMBIA,EMPLEADO PARTICULAR,1
04/15/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,FEMENINO,SOLTERO,-,EMPLEADO PARTICULAR,1
04/15/2016 12:00:00 AM,CÚCUTA (CT),BARRIO CAMILO DAZA,URBANA,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,-,MASCULINO,SOLTERO,-,EMPLEADO PARTICULAR,1
04/15/2016 12:00:00 AM,CÚCUTA (CT),INVACION COLOMBIA,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,24,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
04/15/2016 12:00:00 AM,CÚCUTA (CT),BARRIO GOVICA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,1
04/15/2016 12:00:00 AM,CÚCUTA (CT),BARRIO PANAMERICANO,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,27,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,1
04/15/2016 12:00:00 AM,CÚCUTA (CT),BARRIO RAFAEL NUÑEZ,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,38,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,1
04/15/2016 12:00:00 AM,LOS PATIOS,BARRIO LA SABANA,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,33,MASCULINO,SEPARADO,COLOMBIA,INDEPENDIENTE,1
04/15/2016 12:00:00 AM,OCAÑA,BARRIO CAÑAVERAL,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,26,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,1
